saleprice,age,neighborhood_order,local_conditions,was_remodeled,overall_qual,house_style_order_1.5,house_style_order_2.0,exter_qual,exterior_1n2,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,bldg_type_2fmcon,roof_style_hip,residential,functional,lot_frontage,lot_area,outside_porch_sf,garage_fin_area,garage_cars,paved_drive,bsmt_qual,bsmtfin_type_sf,bsmt_exposure,heating_qc,kitchen_qual,fireplace_qu,all_floors_sf,totrms_abvgrd,room_size,all_baths,gr_liv_area
235000,8,3,2,1,7,0,1,4,10,0,0,0,0,0,1,8,75.0,12192,228,1252.0,2.0,2,4,3978.0,1,5,4,0,1823,6,303.8333333333333,3.5,1823
300000,2,3,2,1,8,0,0,4,10,0,0,1,0,1,1,8,44.0,3842,336,1575.0,2.0,2,5,9384.0,4,5,4,4,1646,5,329.2,3.5,1646
90500,36,1,2,0,4,0,1,3,10,0,1,0,0,0,1,8,21.0,1936,0,0.0,0.0,2,3,0.0,1,4,3,0,1092,5,218.4,1.5,1092
142600,43,2,2,0,5,0,0,3,6,1,0,0,0,0,1,8,74.0,13101,0,576.0,2.0,2,3,462.0,1,3,3,0,1728,10,172.8,2.0,1728
227000,7,3,2,0,7,0,0,4,10,0,0,0,0,0,1,8,67.0,9808,72,1088.0,2.0,2,4,4728.0,1,5,4,0,1573,6,262.1666666666667,3.0,1573
205000,69,3,2,1,7,0,1,3,6,1,0,0,0,0,1,8,56.5,8145,57,400.0,2.0,2,3,492.0,1,5,3,4,2480,13,190.76923076923077,2.5,2480
246900,8,3,2,1,8,0,0,4,10,0,0,0,0,0,1,8,73.0,17227,324,964.0,2.0,2,4,5490.0,4,5,4,3,1341,5,268.2,2.5,1341
89000,113,1,1,1,4,0,1,3,6,0,0,0,0,0,0,8,60.0,5280,123,185.0,1.0,2,1,0.0,1,5,3,0,1361,6,226.83333333333334,1.0,1361
64000,62,1,2,1,4,1,0,3,10,0,0,0,0,0,1,8,89.0,11792,160,480.0,2.0,1,3,0.0,1,5,2,0,1120,5,224.0,1.0,1120
170000,28,4,2,0,8,0,0,4,7,0,1,0,0,0,1,8,40.0,3876,193,1452.0,2.0,2,4,5490.0,4,3,4,3,1226,4,306.5,2.0,1226
110500,81,2,1,1,6,0,0,3,6,0,0,0,0,0,1,8,50.0,6000,286,440.0,2.0,2,3,1588.0,1,4,4,4,1103,5,220.6,1.0,1103
110000,47,1,2,0,6,0,0,3,6,0,0,0,0,1,1,6,80.0,8240,0,1866.0,2.0,1,3,0.0,1,4,3,0,1179,5,235.8,1.0,1179
118000,62,1,2,1,5,0,0,3,10,0,0,0,0,1,1,8,50.0,9405,200,0.0,0.0,2,3,0.0,1,5,3,0,698,4,174.5,1.5,698
284000,5,4,2,1,7,0,1,4,10,0,0,0,0,0,1,8,85.0,10625,382,1742.0,3.0,2,4,5196.0,1,5,4,4,2046,8,255.75,3.5,2046
171000,46,2,2,0,6,0,1,3,6,0,0,0,0,0,1,8,70.0,9247,204,1470.0,2.0,2,3,957.0,1,5,3,4,1716,8,214.5,1.5,1716
193000,5,3,2,0,7,0,1,4,10,0,0,0,0,0,1,8,96.0,10628,237,956.0,2.0,2,4,0.0,4,5,4,0,1812,8,226.5,2.5,1812
135000,31,2,2,1,5,0,0,3,8,0,0,0,0,0,1,8,78.0,11000,132,502.0,2.0,2,4,2180.0,1,3,3,0,1178,6,196.33333333333334,2.5,1178
167000,87,3,2,1,7,0,1,3,5,0,0,0,0,0,1,8,54.0,9399,212,288.0,1.0,0,3,0.0,2,3,4,4,1636,7,233.71428571428572,1.5,1636
105000,56,2,2,0,4,0,0,3,6,0,0,0,0,0,1,8,60.0,7200,115,1056.0,1.0,2,3,0.0,1,5,3,0,864,5,172.8,1.0,864
214000,7,3,2,0,7,0,0,4,10,0,0,0,0,0,1,8,78.0,10264,187,944.0,2.0,2,4,5810.0,3,5,4,0,1588,6,264.6666666666667,2.0,1588
279000,2,4,2,0,8,0,1,4,10,0,0,0,0,0,1,8,109.0,13215,295,1492.0,3.0,2,4,5964.0,1,5,4,3,1914,9,212.66666666666666,3.5,1914
184500,31,3,2,1,6,0,0,3,8,0,0,0,0,0,1,8,81.0,10530,76,970.0,2.0,2,3,2740.0,1,3,4,3,1875,8,234.375,3.0,1875
120000,59,2,2,1,3,1,0,3,6,0,0,0,0,0,1,8,50.0,6000,176,308.0,1.0,2,3,1655.0,1,5,3,0,1183,6,197.16666666666666,1.5,1183
171500,17,3,2,0,6,0,1,4,6,0,0,0,0,0,1,8,70.0,7703,259,1056.0,2.0,2,4,1404.0,1,5,4,0,1730,6,288.3333333333333,2.5,1730
164700,1,4,2,1,7,0,1,4,6,0,0,1,0,0,1,8,35.0,4251,54,1056.0,2.0,2,4,0.0,1,5,4,0,1250,5,250.0,2.5,1250
209000,17,3,2,0,6,0,1,4,6,0,0,0,0,0,1,8,88.0,12128,413,1012.0,2.0,2,4,2745.0,1,5,5,3,2559,9,284.3333333333333,2.5,2559
225000,2,3,2,0,7,0,0,4,10,0,0,1,0,1,1,8,43.0,3072,163,1164.0,2.0,2,4,6354.0,1,5,4,3,1548,7,221.14285714285714,3.0,1548
81000,96,1,1,1,5,1,0,3,8,0,0,0,0,0,1,8,58.0,8410,151,0.0,0.0,0,3,0.0,1,3,3,0,1184,8,148.0,1.0,1184
336820,0,4,1,0,8,0,0,4,10,0,0,0,0,0,1,8,49.0,15218,440,1856.0,3.0,2,5,9372.0,1,5,4,4,1670,6,278.3333333333333,3.5,1670
277000,19,3,2,1,7,0,1,4,8,0,0,0,0,0,1,8,65.0,14364,269,1362.0,2.0,2,4,6390.0,4,5,3,4,2062,7,294.57142857142856,3.5,2062
117600,47,2,2,0,5,0,0,3,10,0,0,0,0,1,1,8,70.0,8680,0,312.0,1.0,2,3,0.0,1,3,3,0,894,5,178.8,1.0,894
140000,59,2,2,1,6,1,0,3,10,0,0,0,0,0,1,6,80.0,9600,0,271.0,1.0,2,3,480.0,1,5,3,0,1668,6,278.0,1.5,1668
395039,0,3,3,0,9,0,0,5,10,0,0,0,0,1,1,8,91.0,11778,252,2622.0,3.0,2,5,6918.0,3,5,5,4,1766,8,220.75,3.5,1766
181755,0,2,1,0,6,0,1,4,10,0,0,0,0,0,1,8,59.0,15810,100,572.0,2.0,2,4,0.0,1,5,4,0,1496,7,213.71428571428572,3.0,1496
186800,1,3,2,1,7,0,0,4,10,0,0,0,0,0,1,8,91.0,11024,199,1224.0,2.0,2,4,0.0,3,5,4,0,1400,6,233.33333333333334,2.0,1400
177500,44,2,2,0,5,0,1,3,6,0,0,0,0,0,1,8,80.0,8970,304,1647.0,2.0,2,3,1940.0,1,3,3,3,2140,7,305.7142857142857,2.5,2140
64500,80,2,2,1,4,0,0,3,6,0,0,0,0,0,1,8,60.0,10800,0,216.0,1.0,2,3,0.0,1,3,3,0,968,5,193.6,2.0,968
260000,6,4,2,1,7,0,0,4,6,0,0,1,0,0,1,8,25.0,4835,218,1518.0,2.0,2,5,7788.0,3,5,4,4,1488,6,248.0,3.0,1488
185485,0,3,2,0,7,0,0,4,10,0,0,0,0,0,1,8,53.0,3710,116,1164.0,2.0,2,4,0.0,3,5,4,4,1266,6,211.0,2.0,1266
105000,78,2,2,1,5,0,0,3,6,0,0,0,0,0,1,8,51.0,6120,48,180.0,1.0,2,3,836.0,1,3,3,0,875,5,175.0,2.0,875
187000,31,4,1,1,6,0,0,4,8,0,0,0,0,1,1,8,80.0,9600,213,1024.0,2.0,2,3,0.0,1,5,3,3,1855,7,265.0,2.5,1855
202500,22,3,2,1,7,0,0,4,6,0,0,0,0,0,1,8,91.0,14145,153,880.0,2.0,2,4,1065.0,2,5,4,0,1621,8,202.625,3.0,1621
245700,2,4,2,1,7,0,0,4,10,0,0,0,0,0,1,8,70.0,9926,138,1756.0,3.0,2,4,7068.0,2,5,4,0,1614,7,230.57142857142858,3.0,1614
128000,27,3,2,0,6,0,1,3,8,0,0,1,0,0,1,8,50.0,8012,340,566.0,1.0,2,3,0.0,1,5,3,3,1266,5,253.2,1.5,1266
275500,1,4,2,0,8,0,1,4,10,0,0,0,0,0,1,8,80.0,10240,244,1756.0,3.0,2,4,0.0,2,4,5,4,2098,8,262.25,2.5,2098
225000,10,2,2,0,7,0,1,4,10,0,0,0,0,0,1,8,50.0,10762,0,1470.0,2.0,2,4,4164.0,1,5,4,3,1983,9,220.33333333333334,2.5,1983
138000,50,2,2,0,5,0,0,3,9,0,0,0,0,0,1,8,80.0,8000,0,576.0,1.0,2,4,2883.0,3,3,3,0,1183,6,197.16666666666666,2.0,1183
88000,39,1,2,0,6,0,1,3,8,0,1,0,0,0,1,8,21.0,1680,0,264.0,1.0,2,3,0.0,1,3,3,0,1092,6,182.0,1.5,1092
380000,1,4,2,0,9,0,1,5,10,0,0,0,0,1,1,8,105.0,13693,498,2082.0,3.0,2,4,0.0,3,5,5,4,2643,9,293.6666666666667,2.5,2643
256000,1,4,2,0,8,0,0,4,10,0,0,0,0,0,1,8,85.0,10625,253,1980.0,3.0,2,4,0.0,3,5,4,4,1660,7,237.14285714285714,2.0,1660
134800,59,2,2,1,5,0,0,3,6,0,0,0,0,0,1,8,60.0,7200,254,576.0,2.0,2,3,2394.0,2,3,4,0,900,5,180.0,1.5,900
121000,29,3,2,0,6,0,1,3,6,0,1,0,0,0,1,8,24.0,1612,154,1386.0,2.0,2,4,0.0,1,3,3,3,1229,5,245.8,1.5,1229
227875,0,4,2,0,7,0,1,4,10,0,0,0,0,0,1,8,84.0,10207,249,1734.0,2.0,2,4,0.0,1,5,4,0,1761,7,251.57142857142858,3.0,1761
245350,2,3,2,0,8,0,0,4,10,0,0,0,0,0,1,8,64.0,10475,193,1552.0,3.0,2,4,0.0,3,5,4,0,1694,7,242.0,2.0,1694
93500,86,2,2,1,5,0,1,3,6,1,0,0,0,1,1,8,33.0,5976,386,0.0,0.0,0,3,0.0,1,4,3,0,1248,8,156.0,2.0,1248
83000,90,1,2,1,5,0,0,3,6,0,0,0,0,0,1,8,85.0,10625,77,366.0,1.0,2,3,540.0,1,2,3,0,835,5,167.0,1.0,835
240000,15,2,1,0,6,0,1,4,6,0,0,0,0,0,1,8,89.0,53107,447,1503.0,2.0,2,4,5910.0,3,5,4,2,1953,9,217.0,3.5,1953
113000,106,2,2,1,5,1,0,3,2,0,0,0,0,0,1,8,40.0,5680,102,240.0,1.0,2,3,0.0,1,3,3,0,1173,7,167.57142857142858,2.0,1173
155000,51,2,1,1,6,0,0,3,6,0,0,0,0,1,1,8,66.0,12400,234,297.0,1.0,2,3,1755.0,1,3,3,0,1215,6,202.5,1.0,1215
142000,47,1,1,1,6,0,0,3,6,0,0,0,0,1,1,8,65.0,6768,168,288.0,1.0,2,3,4992.0,2,4,4,0,912,5,182.4,2.5,912
119000,83,2,2,1,6,1,0,4,6,0,0,0,0,0,1,8,50.0,6000,105,180.0,1.0,2,3,0.0,1,4,3,0,904,4,226.0,1.0,904
160000,68,2,2,1,6,1,0,3,10,0,0,0,0,0,1,5,75.0,12508,401,423.0,1.0,2,4,3300.0,2,5,3,0,1750,7,250.0,3.0,1750
193000,4,2,2,0,6,0,1,3,10,0,0,0,0,0,1,8,62.0,7415,175,1194.0,2.0,2,3,4554.0,1,5,3,3,1593,8,199.125,3.5,1593
263000,15,4,2,1,8,0,1,4,10,0,0,0,0,0,1,8,88.0,11762,209,1034.0,2.0,2,5,2010.0,1,5,4,3,2202,9,244.66666666666666,3.5,2202
164990,1,3,2,0,7,0,0,4,10,0,0,0,0,0,1,8,65.0,8767,0,1200.0,2.0,2,4,144.0,3,5,4,4,1310,6,218.33333333333334,2.0,1310
119000,53,1,2,0,4,0,0,3,6,0,0,0,0,1,1,8,60.0,8190,36,280.0,1.0,2,3,2196.0,1,5,3,3,948,5,189.6,2.0,948
238500,3,4,2,1,8,0,0,4,10,0,0,0,0,0,1,8,75.0,7500,140,1384.0,2.0,2,4,144.0,1,5,4,4,1448,6,241.33333333333334,2.0,1448
280000,31,2,2,0,7,0,0,3,8,0,0,0,0,0,1,8,62.0,70761,254,576.0,2.0,2,4,3275.0,4,3,4,3,1533,5,306.6,3.0,1533
193800,1,4,2,1,8,0,0,4,10,0,0,1,0,0,1,8,32.0,3784,120,1428.0,2.0,2,4,360.0,1,5,4,0,1565,5,313.0,3.0,1565
129900,31,1,2,0,5,0,0,3,10,0,0,1,0,0,1,8,44.0,4224,210,572.0,2.0,2,4,5040.0,1,3,3,3,1060,6,176.66666666666666,2.0,1060
145000,14,3,2,1,5,0,0,3,10,0,0,0,0,0,1,8,57.0,9245,0,672.0,2.0,2,4,4116.0,1,5,3,0,990,5,198.0,1.5,990
275000,5,3,2,1,8,0,0,4,10,0,0,0,0,1,1,8,45.0,14781,348,1496.0,3.0,2,4,0.0,4,5,4,3,1787,7,255.28571428571428,2.0,1787
81400,56,2,2,0,3,0,0,3,10,1,0,0,0,0,1,8,60.0,8544,0,400.0,2.0,2,0,0.0,0,2,3,0,1040,6,173.33333333333334,2.0,1040
125000,55,1,2,0,5,0,0,3,6,0,0,0,0,0,1,8,62.0,7440,328,504.0,1.0,1,4,692.0,1,3,3,4,1089,5,217.8,2.0,1089
80000,89,2,2,1,4,0,0,3,6,0,0,0,0,0,1,8,62.0,7404,128,288.0,2.0,0,2,0.0,1,3,3,0,861,5,172.2,1.0,861
104000,86,1,1,1,5,0,0,3,8,0,0,0,0,0,1,8,67.0,4853,36,260.0,1.0,2,3,399.0,2,2,2,4,1296,5,259.2,2.0,1296
260400,14,4,2,0,7,0,0,4,10,0,0,0,0,1,1,8,59.0,10593,450,1581.0,2.0,2,4,5514.0,1,5,4,3,1720,7,245.71428571428572,3.0,1720
176000,26,3,2,1,7,0,1,4,6,0,0,0,0,0,1,8,78.0,12090,239,968.0,2.0,2,4,1605.0,1,5,4,3,1479,6,246.5,2.5,1479
123000,41,1,2,0,5,0,0,3,6,0,0,0,0,0,1,8,70.0,11677,90,528.0,1.0,2,3,3791.0,3,3,3,0,1040,6,173.33333333333334,2.0,1040
291000,8,4,2,0,9,0,1,4,10,0,0,0,0,1,1,8,88.5,11000,315,1374.0,3.0,2,5,0.0,2,5,5,3,2172,8,271.5,2.5,2172
132000,61,2,2,1,6,0,0,3,10,0,0,0,0,0,1,8,50.0,8000,0,240.0,1.0,2,3,3400.0,1,5,3,4,972,5,194.4,2.0,972
176000,3,2,2,0,6,0,1,3,10,0,0,0,0,0,1,8,51.0,8029,124,1200.0,2.0,2,4,0.0,1,5,4,0,1456,8,182.0,2.5,1456
177625,53,2,2,0,5,0,0,3,6,0,0,0,0,0,1,7,80.0,13495,99,576.0,2.0,2,3,2902.0,1,2,3,4,1728,7,246.85714285714286,3.0,1728
104900,82,1,2,1,5,1,0,3,2,0,0,0,0,0,1,8,60.0,9738,236,392.0,1.0,2,3,1568.0,1,4,3,0,1221,7,174.42857142857142,2.0,1221
196000,7,3,2,0,7,0,1,4,10,0,0,0,0,0,1,8,68.0,9272,225,1030.0,2.0,2,4,3000.0,1,5,4,0,1749,7,249.85714285714286,2.5,1749
280000,2,4,2,0,9,0,0,5,6,0,0,1,0,1,1,8,48.0,7841,242,1128.0,2.0,2,5,5088.0,1,5,5,4,1577,6,262.8333333333333,3.0,1577
168500,14,2,2,1,7,0,0,3,6,0,0,0,0,0,1,8,63.0,8530,192,1200.0,2.0,2,4,0.0,1,4,3,3,1474,7,210.57142857142858,2.5,1474
170000,11,2,2,0,6,0,1,3,6,0,0,0,0,0,1,8,63.0,13041,84,1269.0,2.0,2,4,0.0,1,4,3,3,1671,7,238.71428571428572,2.5,1671
130000,54,2,1,0,3,0,0,3,6,0,0,0,0,0,1,7,200.0,43500,749,2082.0,4.0,0,0,0.0,0,5,3,0,2034,9,226.0,1.0,2034
150000,69,2,2,1,7,1,0,3,6,0,0,0,0,0,1,6,52.0,6240,20,400.0,2.0,2,3,1380.0,2,3,3,4,2009,7,287.0,2.0,2009
145000,10,3,2,0,5,0,0,3,10,0,0,0,0,0,1,8,95.0,13015,0,924.0,2.0,2,4,0.0,1,5,3,0,1100,5,220.0,1.5,1100
188000,30,2,2,0,5,0,0,3,8,1,0,0,0,0,1,8,63.0,9297,0,560.0,2.0,2,3,8030.0,1,3,3,0,1728,8,216.0,4.0,1728
169000,10,2,2,0,6,0,1,3,10,0,0,0,0,0,1,8,57.0,8773,138,1380.0,2.0,2,4,0.0,3,4,3,3,1600,7,228.57142857142858,2.5,1600
155000,1,1,2,1,5,0,0,3,10,0,0,0,0,0,1,8,74.0,8536,144,430.0,2.0,2,4,0.0,1,4,3,0,1125,5,225.0,1.5,1125
196000,4,4,2,0,7,0,0,4,6,0,0,1,0,0,1,8,59.0,4282,314,1060.0,2.0,2,4,96.0,2,5,4,0,1391,5,278.2,2.0,1391
219500,5,2,2,0,7,0,1,4,10,0,0,0,0,0,1,8,63.0,8740,312,1305.0,2.0,2,4,3444.0,1,5,4,4,1995,8,249.375,2.5,1995
170440,1,2,1,1,6,0,1,4,10,0,0,0,0,0,1,8,65.0,10237,24,1170.0,2.0,2,4,0.0,1,5,4,4,1456,8,182.0,2.5,1456
159500,32,1,2,0,6,0,1,3,7,0,0,0,0,1,1,8,75.0,7950,252,1320.0,2.0,2,3,2140.0,1,3,3,0,1426,6,237.66666666666666,1.5,1426
174000,38,3,2,0,7,0,0,3,8,0,0,0,0,1,1,8,80.0,10400,98,530.0,2.0,2,3,0.0,1,4,3,4,1682,7,240.28571428571428,2.0,1682
167000,37,2,2,0,7,0,0,3,8,0,0,0,0,0,1,8,85.0,10628,176,526.0,2.0,2,3,4668.0,4,3,3,1,1277,5,255.4,2.0,1277
148500,33,2,2,0,6,0,1,3,6,0,1,0,0,0,1,8,24.0,2280,87,440.0,2.0,2,4,2830.0,1,3,3,3,1456,7,208.0,2.5,1456
147983,30,3,1,0,5,0,1,3,6,1,0,0,0,0,1,8,64.0,7018,73,720.0,2.0,2,0,0.0,0,3,3,0,2228,8,278.5,2.0,2228
120000,29,3,2,0,6,0,1,3,8,0,0,1,0,0,1,8,75.0,10762,28,576.0,1.0,2,4,0.0,1,3,3,3,1217,6,202.83333333333334,1.5,1217
157000,2,1,2,1,5,0,0,3,10,0,0,0,0,0,1,8,60.0,7024,49,1350.0,2.0,2,5,4900.0,1,4,3,0,1090,5,218.0,2.5,1090
91500,58,1,1,1,5,1,0,3,6,0,0,0,0,0,1,8,50.0,7585,0,280.0,1.0,1,2,0.0,2,2,3,3,1456,7,208.0,2.5,1456
85000,98,1,1,1,5,0,0,3,6,0,0,0,0,0,1,8,67.0,8777,492,0.0,0.0,1,2,0.0,1,4,3,0,796,4,199.0,1.0,796
140000,42,1,1,0,5,0,0,3,6,0,0,0,0,1,1,8,70.0,9170,184,461.0,2.0,2,3,4066.0,1,5,3,0,1214,6,202.33333333333334,2.0,1214
127000,41,1,2,0,5,0,0,3,6,0,0,0,0,0,1,8,66.0,7742,0,386.0,1.0,2,3,3052.0,1,5,3,0,955,6,159.16666666666666,2.0,955
207500,5,4,2,0,6,0,1,4,10,0,0,0,0,0,1,8,64.0,8791,272,1346.0,2.0,2,4,1509.0,1,5,4,0,1728,7,246.85714285714286,2.5,1728
415000,71,1,2,1,6,0,1,3,8,0,0,0,0,0,1,8,60.0,19800,796,836.0,2.0,2,3,1275.0,1,4,4,4,3672,7,524.5714285714286,3.5,3672
193000,49,3,2,0,6,0,0,3,7,0,0,0,0,0,1,8,90.0,13339,268,1389.0,2.0,2,3,3630.0,1,3,3,4,1561,6,260.1666666666667,3.0,1561
174000,15,2,2,1,6,0,1,3,6,0,0,0,0,0,1,8,65.0,8125,36,1029.0,2.0,2,4,0.0,1,4,3,3,1481,6,246.83333333333334,2.5,1481
152500,61,2,1,1,7,0,1,3,6,0,0,0,0,0,1,8,78.0,11419,134,410.0,2.0,2,3,3495.0,2,5,3,4,1527,6,254.5,2.5,1527
183000,5,3,2,0,7,0,1,4,10,0,0,0,0,0,1,8,72.0,7226,45,1190.0,2.0,2,4,0.0,1,5,4,0,1640,6,273.3333333333333,2.5,1640
136500,56,1,2,1,5,1,0,3,6,0,0,0,0,0,1,8,60.0,11100,68,253.0,1.0,2,3,2160.0,2,3,3,4,1480,7,211.42857142857142,2.0,1480
231500,7,3,2,0,7,0,1,4,10,0,0,0,0,0,1,8,80.0,12435,341,1128.0,2.0,2,4,2166.0,1,5,4,3,1792,7,256.0,2.5,1792
123500,54,1,2,0,5,0,0,3,6,0,0,0,0,0,1,8,57.0,6420,0,308.0,1.0,2,5,3175.0,2,2,3,0,1148,6,191.33333333333334,1.5,1148
135500,53,1,2,0,5,1,0,3,6,0,0,0,0,0,1,8,59.0,16466,386,300.0,1.0,2,3,0.0,1,3,3,0,1393,8,174.125,1.5,1393
133500,31,1,2,0,6,0,0,3,7,0,0,0,0,0,1,8,65.0,6285,228,528.0,2.0,2,3,3024.0,3,3,3,2,1044,7,149.14285714285714,2.0,1044
124000,45,2,2,0,5,0,0,3,6,0,0,0,0,0,1,8,71.0,9204,88,336.0,1.0,2,3,2716.0,1,3,3,0,1144,6,190.66666666666666,2.5,1144
280000,8,4,2,0,8,0,1,4,10,0,0,0,0,0,1,8,78.0,12011,657,1184.0,2.0,2,4,5736.0,3,5,4,3,1924,7,274.85714285714283,3.5,1924
333168,11,4,2,0,9,0,1,4,10,0,0,0,0,0,1,8,108.0,14774,698,2337.0,3.0,2,4,0.0,1,5,4,3,2599,10,259.9,2.5,2599
270000,6,2,2,0,8,0,1,4,10,0,0,0,0,0,1,8,63.0,11792,166,1896.0,3.0,2,4,5100.0,4,5,4,4,2283,9,253.66666666666666,2.5,2283
128500,59,2,1,0,6,1,0,3,6,0,0,0,0,0,1,8,60.0,8064,231,900.0,2.0,2,3,1863.0,3,4,3,0,1133,5,226.6,1.0,1133
172000,16,3,2,1,6,0,0,4,8,0,0,1,0,0,1,8,50.0,7175,46,1084.0,2.0,2,4,5424.0,1,4,4,0,1398,5,279.6,3.0,1398
130000,35,1,1,1,5,1,0,3,6,0,0,0,0,0,1,8,72.0,10820,0,576.0,2.0,2,4,3687.0,3,5,3,0,810,4,202.5,2.0,810
196000,4,4,2,0,6,0,0,4,10,0,1,0,0,0,1,8,34.0,5381,233,1248.0,2.0,2,4,4500.0,3,5,4,4,1306,5,261.2,3.0,1306
87000,66,1,1,1,5,1,0,3,6,0,0,0,0,0,1,8,50.0,5000,244,360.0,2.0,2,3,464.0,3,1,3,0,803,5,160.6,1.0,803
128250,57,2,0,0,5,1,0,3,6,0,0,0,0,0,1,8,55.0,8674,33,308.0,1.0,2,2,2730.0,1,3,3,0,1435,6,239.16666666666666,2.0,1435
210000,32,3,2,1,6,0,0,3,8,0,0,0,0,0,1,7,85.0,13175,349,500.0,2.0,2,4,4439.0,1,3,3,3,2073,7,296.14285714285717,3.0,2073
220000,75,3,2,1,6,1,0,3,6,0,0,0,0,0,1,8,56.5,11275,19,432.0,2.0,2,3,2005.0,2,3,3,4,1991,7,284.42857142857144,1.5,1991
128000,60,1,2,1,4,0,0,3,8,0,0,0,0,0,1,6,60.0,9600,290,436.0,2.0,2,4,1768.0,1,3,4,0,1067,4,266.75,2.0,1067
135000,107,2,2,1,5,1,0,3,4,0,0,0,0,0,1,8,120.0,9000,182,576.0,2.0,2,3,520.0,1,5,4,4,1174,6,195.66666666666666,1.0,1174
228500,17,2,2,0,4,0,0,3,6,0,0,0,0,0,1,8,74.0,9990,548,432.0,2.0,2,4,6915.0,1,4,3,3,1689,6,281.5,3.0,1689
134000,71,2,2,1,6,1,0,3,6,0,0,0,0,0,1,8,50.0,6000,128,240.0,1.0,2,3,1832.0,1,3,3,0,1132,5,226.4,2.0,1132
157500,50,2,2,0,6,0,0,3,10,0,0,0,0,1,1,8,85.0,10533,280,313.0,1.0,2,3,2319.0,1,3,4,3,1024,5,204.8,2.0,1024
263550,16,4,2,1,8,0,1,4,6,0,0,0,0,0,1,8,86.5,11692,338,1246.0,2.0,2,4,3744.0,1,5,4,3,2232,8,279.0,3.5,2232
182900,26,3,2,0,6,0,0,4,6,0,0,0,0,0,1,8,89.5,12546,99,1401.0,2.0,2,4,2712.0,1,5,4,3,1440,7,205.71428571428572,2.0,1440
222000,21,3,2,1,6,0,0,4,7,0,0,0,0,1,1,8,56.5,21695,518,1620.0,2.0,2,4,4848.0,1,5,4,4,1680,5,336.0,3.0,1680
146000,1,2,0,1,5,0,0,3,10,0,0,0,0,0,1,8,77.0,9278,52,0.0,0.0,2,4,0.0,1,5,3,0,1092,5,218.4,1.0,1092
153500,59,2,2,1,5,0,0,3,10,0,0,0,0,0,1,6,90.0,8100,346,812.0,2.0,2,3,1014.0,1,4,3,0,1559,5,311.8,2.0,1559
315000,2,4,2,1,9,0,0,4,10,0,0,0,0,1,1,8,129.0,16737,239,2310.0,3.0,2,5,8682.0,3,5,5,4,1980,8,247.5,3.0,1980
315000,10,4,2,0,8,0,1,4,10,0,0,0,0,0,1,8,80.0,9200,66,2088.0,3.0,2,4,5916.0,1,4,4,3,2630,8,328.75,3.5,2630
257000,1,4,2,0,8,0,1,4,10,0,0,0,0,0,1,8,73.0,9801,204,1702.0,3.0,2,4,0.0,3,5,4,4,1861,7,265.85714285714283,3.0,1861
173000,44,2,2,0,4,1,0,3,6,0,0,0,0,0,1,8,150.0,14137,290,2550.0,3.0,2,4,4819.0,3,4,3,0,1200,6,200.0,2.0,1200
169000,58,2,1,1,5,0,1,3,8,0,0,0,0,0,1,8,99.6,14762,264,672.0,2.0,1,0,0.0,0,4,3,3,2267,7,331.42857142857144,2.0,2320
382500,6,4,2,1,8,0,0,4,10,0,0,0,0,1,1,8,117.0,15262,263,2055.0,3.0,2,5,9342.0,4,5,5,4,2200,8,275.0,3.5,2200
230000,6,3,2,0,8,0,0,4,10,0,0,0,0,1,1,8,75.0,9742,330,1068.0,2.0,2,4,0.0,1,5,4,4,1795,7,256.42857142857144,2.0,1795
153000,55,2,2,1,5,0,0,3,6,0,0,0,0,1,1,8,74.0,8532,0,1494.0,2.0,2,3,3639.0,1,4,3,3,1297,5,259.4,1.5,1297
123000,56,2,2,0,5,0,0,3,6,0,0,0,0,0,1,6,79.0,10634,66,270.0,1.0,2,3,2072.0,1,3,3,0,1319,5,263.8,2.0,1319
207000,11,3,3,0,7,0,0,3,10,0,0,0,0,0,1,8,65.0,14753,81,1617.0,2.0,2,4,5700.0,2,5,3,0,1463,5,292.6,3.0,1463
149000,4,3,1,1,5,0,0,4,10,0,0,0,0,0,1,8,60.0,12450,0,576.0,2.0,2,4,4374.0,1,5,4,0,1094,6,182.33333333333334,2.0,1094
216500,8,2,2,0,6,0,1,4,10,0,0,0,0,0,1,8,63.0,7851,336,1320.0,2.0,2,4,3750.0,1,5,4,3,1960,8,245.0,3.5,1960
112000,49,2,0,1,5,0,0,3,10,0,0,0,0,0,1,8,50.0,5175,143,308.0,1.0,0,3,2620.0,1,5,3,0,808,5,161.6,1.0,808
134500,40,1,2,0,5,0,0,3,6,0,0,0,0,0,1,8,70.0,8398,132,528.0,2.0,2,3,2344.0,1,3,3,0,943,5,188.6,2.0,943
187687,1,3,2,1,7,0,0,4,6,0,0,0,0,0,1,8,53.0,3710,124,1284.0,2.0,2,4,0.0,4,5,4,4,1246,5,249.2,2.0,1246
68400,90,1,2,1,4,1,0,3,6,0,0,0,0,0,0,8,60.0,7500,194,1056.0,2.0,2,3,0.0,1,3,3,0,1128,6,188.0,1.0,1128
143500,51,2,2,1,6,0,0,4,6,0,0,0,0,1,1,8,62.0,8010,42,480.0,2.0,2,3,4470.0,2,4,4,0,951,6,158.5,2.0,951
275000,20,3,2,0,7,0,0,4,6,0,0,0,0,0,1,8,65.0,12800,476,1707.0,2.0,2,4,9108.0,4,4,4,3,1644,5,328.8,3.5,1644
